"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value"
"CHEMBL3325477";"";"None";"481.52";"0";"3.02";"9i";"CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"13.91";"0.25";"3.68";"5.21";"0";"CHEMBL3375022";"Inhibition of histidine-tagged recombinant HER2 (unknown origin) expressed in Sf9 cells assessed as reduction in enzyme autophosphorylation by DELFIA/time-resolved fluorometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"CHEMBL3308860";"";"";""
"CHEMBL3357642";"";"None";"503.94";"1";"4.69";"5b(E)";"CN(C)C/C=C(/F)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1";"IC50";"'='";"97.1";"nM";"7.01";"";"";"UO_0000065";"13.92";"0.27";"2.32";"7.91";"0";"CHEMBL3385196";"Inhibition of wild type HER2 (unknown origin) incubated for 5 mins by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351667";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";""
"CHEMBL5179954";"";"None";"521.59";"1";"4.50";"6";"Cc1cc(Nc2ncnc3ccc(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cc2nncn2cn1";"IC50";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"16.97";"0.31";"4.35";"7.23";"0";"CHEMBL5162302";"Inhibition of wild type human GST-tagged HER2 (676 to end residues) expressed in baculovirus infected Sf9 cells incubated for 30 mins in presence of ATP by HTRF analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154811";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";""
"CHEMBL5178703";"";"None";"583.63";"3";"5.20";"17";"CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C/[C@H]1CCCN1C";"IC50";"'='";"0.42";"nM";"9.38";"";"";"UO_0000065";"16.07";"0.30";"4.18";"7.12";"0";"CHEMBL5162348";"Inhibition of HER2 D769H mutant (unknown origin) incubated for 120 mins in presence of 33P-ATP by P81 ion exchange cellulose chromatography";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P04626";"D769H";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154811";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 2.0 hr";"INHIBITOR";""
"CHEMBL4776708";"";"None";"468.56";"0";"4.18";"5a";"C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(OC)c23)c1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.58";"0.28";"3.12";"8.45";"0";"CHEMBL4670947";"Inhibition of C-terminal His6-tagged HER2 (703 to 1029 residues) (unknown origin) expressed in Sf9 insect cells using TK as substrate preincubated for 30 mins followed by substrate addition and measured after 60 mins in presence of XL665-labeled streptavidin by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665812";"1";"Scientific Literature";"J Med Chem";"2020";"None";"Time = 90.0 mins";"INHIBITOR";""
"CHEMBL4800516";"";"None";"704.79";"2";"6.54";"7i";"C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(Nc4ccc(OCN5C(=O)c6ccccc6C5=O)cc4)c23)c1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"11.24";"0.20";"1.38";"5.83";"0";"CHEMBL4670947";"Inhibition of C-terminal His6-tagged HER2 (703 to 1029 residues) (unknown origin) expressed in Sf9 insect cells using TK as substrate preincubated for 30 mins followed by substrate addition and measured after 60 mins in presence of XL665-labeled streptavidin by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4665812";"1";"Scientific Literature";"J Med Chem";"2020";"None";"Time = 90.0 mins";"INHIBITOR";""
"CHEMBL87080";"";"None";"385.26";"0";"3.78";"22";"O=C1Nc2ccc(Br)cc2/C1=C/c1ccc(N2CCOCC2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL686676";"Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Her-2 receptor tyrosine kinase (HER-2 RTK)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131018";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL89721";"";"None";"273.38";"0";"3.96";"56";"CSc1ccc(/C=C2\C(=O)Nc3ccccc32)s1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL686676";"Concentration required to achieve 50% inhibition of tyrosine phosphorylation on human Her-2 receptor tyrosine kinase (HER-2 RTK)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131018";"1";"Scientific Literature";"J Med Chem";"1998";"None";"";"";""
"CHEMBL2324872";"";"None";"361.47";"0";"4.24";"C12";"COc1ccc(C2=NN(C(N)=S)C(c3ccc4ccccc4c3)C2)cc1";"IC50";"'='";"3280.0";"nM";"5.48";"";"";"UO_0000065";"15.17";"0.29";"1.24";"10.78";"0";"CHEMBL2327214";"Inhibition of human recombinant HER-2 cytoplasmic domain (676 to 1245) autophosphorylation after 1 hr";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321654";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";""
"CHEMBL113690";"";"None";"371.44";"0";"2.83";"20; PU3";"CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc2c(N)ncnc21";"IC50";"'='";"40000.0";"nM";"4.40";"";"";"UO_0000065";"11.84";"0.22";"1.57";"4.52";"0";"CHEMBL5216230";"Inhibition of Her2 in human MCF7 cells by SDS-PAGE analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MCF7";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5214924";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";""
"CHEMBL32464";"";"None";"351.41";"0";"4.84";"E1";"c1ccc(Cc2nc3ccc(Nc4ncnc5ccccc45)cc3[nH]2)cc1";"IC50";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL691455";"Inhibition of c-erbB-2 overexpressing HB4a cell proliferation";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134080";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2001";"None";"";"";""
"CHEMBL4114766";"";"None";"539.62";"2";"5.67";"11; PRN473";"CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1";"IC50";"'='";"1081.0";"nM";"5.97";"";"";"UO_0000065";"11.06";"0.20";"0.30";"4.85";"0";"CHEMBL5104913";"Inhibition of ERBB2 (unknown origin) using peptide substrate in presence of ATP by caliper electrophoresis method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5104103";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR";""
"CHEMBL1630108";"";"None";"547.01";"2";"6.99";"6b";"O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO";"IC50";"'='";"3.5";"nM";"8.46";"";"";"UO_0000065";"15.46";"0.30";"1.47";"8.77";"0";"CHEMBL1640695";"Inhibition of HER2 by flash plate based radioactive enzyme assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629443";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";""
"CHEMBL1630111";"";"None";"580.02";"2";"7.84";"7a";"Nc1ccccc1NC(=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1";"IC50";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"14.21";"0.27";"0.40";"7.15";"0";"CHEMBL1640695";"Inhibition of HER2 by flash plate based radioactive enzyme assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629443";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";"";""
"CHEMBL3344216";"";"None";"595.10";"2";"6.65";"2i";"CN(C)[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1";"IC50";"'='";"0.5";"nM";"9.30";"";"";"UO_0000065";"15.63";"0.31";"2.65";"9.53";"0";"CHEMBL3385739";"Inhibition of HER2 (unknown origin) assessed as reduction in autophosphorylation by ELISA method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352165";"1";"Scientific Literature";"Eur J Med Chem";"2014";"None";"";"";""
"CHEMBL417941";"";"None";"286.33";"0";"2.45";"12";"N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1";"IC50";"'='";"16982.44";"nM";"4.77";"";"";"UO_0000065";"16.66";"0.31";"2.32";"5.11";"0";"CHEMBL769140";"Inhibitory activity tested against protein kinase HER-2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136802";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";""
"CHEMBL326100";"";"None";"388.88";"0";"3.88";"22";"COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O";"IC50";"'='";"251.19";"nM";"6.60";"";"";"UO_0000065";"16.97";"0.35";"2.72";"6.85";"0";"CHEMBL769140";"Inhibitory activity tested against protein kinase HER-2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136802";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";""
"CHEMBL440298";"";"None";"336.39";"0";"3.14";"17";"N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1";"IC50";"'='";"501187.23";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL769140";"Inhibitory activity tested against protein kinase HER-2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136802";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";"";""
"CHEMBL3747570";"";"None";"475.51";"0";"4.04";"6a";"CC(=O)N1N=C(c2ccccc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1";"IC50";"'='";"17000.0";"nM";"4.77";"";"";"UO_0000065";"10.03";"0.19";"0.73";"3.98";"0";"CHEMBL3750871";"Inhibition of His-tagged human HER-2 cytoplasmic domain (676-1245 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745647";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL3747776";"";"None";"554.40";"1";"4.81";"6b";"CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1ccc(C(=O)OC(C)Cn2c([N+](=O)[O-])cnc2C)cc1";"IC50";"'='";"8270.0";"nM";"5.08";"";"";"UO_0000065";"9.17";"0.19";"0.27";"4.24";"0";"CHEMBL3750871";"Inhibition of His-tagged human HER-2 cytoplasmic domain (676-1245 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745647";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL3746557";"";"None";"529.48";"1";"4.67";"5c";"CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1";"IC50";"'='";"510.0";"nM";"6.29";"";"";"UO_0000065";"11.88";"0.23";"1.62";"5.25";"0";"CHEMBL3750871";"Inhibition of His-tagged human HER-2 cytoplasmic domain (676-1245 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745647";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL3746387";"";"None";"505.53";"1";"4.05";"6d";"COc1ccc(C2=NN(C(C)=O)C(c3ccc(C(=O)OC(C)Cn4c([N+](=O)[O-])cnc4C)cc3)C2)cc1";"IC50";"'='";"12050.0";"nM";"4.92";"";"";"UO_0000065";"9.73";"0.18";"0.87";"3.81";"0";"CHEMBL3750871";"Inhibition of His-tagged human HER-2 cytoplasmic domain (676-1245 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745647";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL3747277";"";"None";"495.92";"0";"4.31";"5g";"CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(C(=O)OCCn2c([N+](=O)[O-])cnc2C)cc1";"IC50";"'='";"4100.0";"nM";"5.39";"";"";"UO_0000065";"10.86";"0.21";"1.08";"4.49";"0";"CHEMBL3750871";"Inhibition of His-tagged human HER-2 cytoplasmic domain (676-1245 aa) (unknown origin) assessed as inhibition of autophosphorylation by TR-fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745647";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";"";""
"CHEMBL2110732";"DACOMITINIB";"4.0";"469.95";"1";"5.16";"5";"COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1";"IC50";"'='";"45.7";"nM";"7.34";"";"";"UO_0000065";"15.62";"0.30";"2.18";"9.25";"0";"CHEMBL5150420";"Inhibition of GST-tagged ERBB2 (unknown origin) expressed in insect cells by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5149968";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"INHIBITOR";""
"CHEMBL5170965";"";"None";"583.63";"3";"5.20";"20";"CCOc1cc2ncnc(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)c2cc1NC(=O)/C(F)=C\[C@H]1CCCN1C";"IC50";"'='";"7.3";"nM";"8.14";"";"";"UO_0000065";"13.94";"0.26";"2.94";"6.18";"0";"CHEMBL5162302";"Inhibition of wild type human GST-tagged HER2 (676 to end residues) expressed in baculovirus infected Sf9 cells incubated for 30 mins in presence of ATP by HTRF analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154811";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";""
"CHEMBL5202846";"";"None";"537.58";"2";"4.21";"7";"Cc1cc(Nc2ncnc3cc(O)c(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cnn2cnnc2c1";"IC50";"'='";"16.01";"nM";"7.80";"";"";"UO_0000065";"14.50";"0.27";"3.59";"5.46";"0";"CHEMBL5162302";"Inhibition of wild type human GST-tagged HER2 (676 to end residues) expressed in baculovirus infected Sf9 cells incubated for 30 mins in presence of ATP by HTRF analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5154811";"1";"Scientific Literature";"J Med Chem";"2022";"None";"TIME = 0.5 hr";"INHIBITOR";""
"CHEMBL329244";"";"None";"457.54";"0";"3.79";"14b";"COc1ccc(C)c(Nc2c(C#N)cnc3cc4[nH]c(NCCN5CCOCC5)nc4cc23)c1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL673954";"Inhibition of ERBB2 receptor kinase";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135352";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";"";"";""
"CHEMBL3633939";"";"None";"453.89";"1";"5.34";"11c";"N#CC(C#N)=CNc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"11.23";"0.21";"-0.24";"4.26";"0";"CHEMBL3636785";"Inhibition of HER2 (unknown origin) after 120 mins by HotSpot assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632549";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";""
"CHEMBL598798";"";"None";"452.49";"0";"4.34";"65c";"C#Cc1cc(Nc2ncnc3cc(OC)c(OCCCCCCC(=O)NO)cc23)ccc1F";"IC50";"'='";"76.5";"nM";"7.12";"";"";"UO_0000065";"15.73";"0.29";"2.78";"6.74";"0";"CHEMBL5215095";"Inhibition of HER2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5214883";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"INHIBITOR";""
"CHEMBL3890526";"";"None";"544.66";"2";"6.51";"6; CP-654577";"COc1cc(Nc2ncnc3ccc(-c4ccc(CN5C[C@@H]6[C@@H](CO)[C@@H]6C5)cc4)cc23)ccc1Oc1ccccc1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"14.61";"0.27";"1.45";"9.98";"0";"CHEMBL3870720";"Inhibition of recombinant human GST-fused HER2 (675 to 1255 residues) assessed as phosphotyrosine formation using poly(Glu:Tyr, 4:1) as substrate and ATP measured after 6 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3870325";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";""
"CHEMBL554";"LAPATINIB";"4.0";"581.07";"2";"6.14";"lapatinib";"CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1";"IC50";"'='";"23.9";"nM";"7.62";"";"";"UO_0000065";"13.12";"0.26";"1.48";"7.17";"0";"CHEMBL3870705";"Inhibition of HER2 (unknown origin) assessed as remaining ATP level measured after 15 mins by luminescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3870325";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";""
"CHEMBL3893822";"";"None";"552.64";"2";"5.89";"9j";"Cc1ccc(Oc2ccc(Nc3ncnc4ccc(-c5cn(CCCCCCC(=O)NO)nn5)cc34)cc2C)cn1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3870705";"Inhibition of HER2 (unknown origin) assessed as remaining ATP level measured after 15 mins by luminescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3870325";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";"";""
"CHEMBL3919145";"";"None";"478.33";"0";"4.60";"Table 3, R40C2";"COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@@H]1C[C@H]2OC[C@H](OC)[C@H]2O1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"15.26";"0.31";"2.70";"8.70";"0";"CHEMBL3883068";"Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882729";"38";"Patent Bioactivity Data";"";"2009";"CHEMBL3308860";"";"";""
"CHEMBL3941947";"";"None";"495.32";"0";"4.13";"Table 6, R230C2";"COc1cc2c(Nc3ccc(Br)c(F)c3F)ncnc2cc1OCC1CN(C)CCO1";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"14.74";"0.32";"3.17";"10.62";"0";"CHEMBL3883068";"Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882729";"38";"Patent Bioactivity Data";"";"2009";"CHEMBL3308860";"";"";""
"CHEMBL3900059";"";"None";"520.39";"1";"4.56";"Table 3, R29C2";"COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCCC[C@@H]2C(=O)N1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.53";"0.23";"1.44";"6.77";"0";"CHEMBL3883068";"Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882729";"38";"Patent Bioactivity Data";"";"2009";"CHEMBL3308860";"";"";""
"CHEMBL3945072";"";"None";"506.37";"1";"4.17";"Table 3, R31C2";"COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCC[C@@H]2C(=O)N1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"11.85";"0.24";"1.83";"6.77";"0";"CHEMBL3883068";"Inhibition of recombinant human N-terminal GST His6-tagged thrombin cleavage site-fused ErbB2 kinase domain (Q679 to V1255 residues) expressed in baculovirus infected insect Sf9 cells using biotinylated poly-EY as substrate after 60 mins by alphascreen assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882729";"38";"Patent Bioactivity Data";"";"2009";"CHEMBL3308860";"";"";""
